Figueirópolis D'Oeste;5103809;3.9306993254858384
Várzea Grande;5108402;4.3928580754794355
Baião;1501204;3.4755825404940937
Mocajuba;1504604;3.4861979718341125
Cametá;1502103;3.458754241445068
Acarape;2300150;3.9819101997467747
Fortaleza;2304400;4.033986277290693
Redenção;2311603;3.949067782021
Cristino Castro;2203107;4.8632525697503945
Palmeira do Piauí;2207405;4.785687191806813
Aracoiaba;2301208;3.966692459192125
Palmácia;2310100;3.853428168179349
Baturité;2302107;3.9187477952883882
Guaramiranga;2305100;3.833458567202369
Graça;2304657;3.803971856781904
São Benedito;2312304;3.9201867051492667
Pacoti;2309805;3.7888646419347873
Juazeiro do Norte;2307304;4.738017891926274
Jardim de Piranhas;2405603;4.345373108380939
Mulungu;2309102;3.867677123773708
Frutuoso Gomes;2404002;4.202792608562895
Umarizal;2414506;4.247047978391008
Japaratuba;2803302;4.722753260874397
Telha;2807303;4.76933441278637
Campo Belo;3111200;6.0541376319475395
Santa Juliana;3157708;6.318053608666978
Agricolândia;2200103;4.179112168033081
Anápolis;5201108;6.21439243436714
Brejo do Cruz;2502805;4.435660736826956
Bonfinópolis de Minas;3108206;5.854505754242243
Sete Lagoas;3167202;6.13446388270242
Missão Velha;2308401;4.6897409078190195
Caraíbas;2906899;5.482720480583868
Goiânia;5208707;6.216438583291752
Santa Maria da Vitória;2928109;5.656570688452619
Itambé;2915809;5.59253540584665
Paratinga;2923704;5.5407715673408555
Apodi;2401008;4.277469665604238
Jati;2307205;4.785409152934098
Itapeva;3522406;5.558887243442976
Taquarituba;3553807;5.499114613835675
Penaforte;2310605;4.806554838249296
Macaíba;2407104;3.9474527172290865
São Gonçalo do Amarante;2412005;3.7975735853041046
Pedrinópolis;3149200;6.198112688917275
Guaratuba;4109609;5.1071129969231075
Paranaguá;4118204;5.020578783009429
Caicó;2402006;4.3628681144242405
Milagres;2308302;4.758123484932608
Porteiras;2311108;4.7111183816299285
Aratuba;2301406;3.931766768594509
Apiaí;3502705;5.270343386227924
Iporanga;3521200;4.967276965452127
Pontal do Paraná;4119954;4.993006900758294
Itu;3523909;5.976812359222251
Pirapora do Bom Jesus;3539103;5.7989750657204056
Mucambo;2309003;3.792621362929306
Coribe;2909109;5.719251557665752
São Félix do Coribe;2929057;5.5057481853577634
Itapirapuã Paulista;3522653;4.696882380427363
Ribeira;3542800;5.139345379236432
Cocos;2908101;5.784231465316675
Jaborandi;2917359;5.640918642602583
Nova Campina;3532827;5.408586986661358
Avaré;3504503;5.713135683827832
Taguaí;3553005;5.463041477979996
Indaiatuba;3520509;6.101252700745501
Sumaré;3552403;6.04370882302785
Paranatinga;5106307;4.379010718756076
Poxoréo;5107008;4.8600046866624025
São Bernardo;2110609;4.018351914556294
São Luís;2111300;4.092902738784572
Redenção do Gurguéia;2208700;4.882742161758354
São Raimundo Nonato;2210607;4.7718855882121405
Maranguape;2307700;3.9426701973864753
Delmiro Gouveia;2702405;4.8021452421621555
Belo Horizonte;3106200;6.478956128781939
Mirassol;3530300;5.875022451255817
Nipoã;3532702;5.79741962494185
Espumoso;4307500;4.206957318185769
São Leopoldo;4318705;4.241214859806101
Cordeiros;2909000;5.436473928385025
São João do Jaguaribe;2312502;4.109154571883586
Tabuleiro do Norte;2313104;4.218786137637213
Ametista do Sul;4300646;4.255418819594432
Passo Fundo;4314100;4.34833509396641
Bom Jesus da Lapa;2903904;5.604703903848781
Catanduva;3511102;5.998933573235275
Tabapuã;3552601;5.8185893626727845
Vitória da Conquista;2933307;5.800696433868864
Itapema;4208302;5.018631634426925
Lebon Régis;4209706;4.743757424709984
Arapongas;4101507;5.3757341248538735
Astorga;4102109;5.341108408507961
Campina Grande do Sul;4104006;5.085149138144466
Curitiba;4106902;5.405668249681568
São José do Rio Preto;3549805;6.11350185170227
Pacatuba;2309706;3.985231804390968
Equador;2403400;4.3305090724941575
Jardim do Seridó;2405702;4.270865334487347
Ferreiros;2605509;3.9966467085740116
Itambé;2607653;4.019377053445409
Mato Verde;3141009;5.665726418155671
Pai Pedro;3146552;5.394221494939407
Bento de Abreu;3506201;5.407026072736105
Mirandópolis;3530102;5.4746910477591495
Ibititá;2913101;5.086033372274992
Piritiba;2924801;5.228784397257364
Paranapanema;3535804;5.589709617802618
Cuiabá;5103403;4.613267737117765
Dom Aquino;5103601;4.774226564484983
Barro;2302008;4.7704851103517925
Cedro;2604304;4.729031155471223
Guaiúba;2304954;3.976476329685074
Porto Alegre;4314902;4.226890730607041
Serafina Corrêa;4320404;4.156454957292233
Croatá;2304236;3.828525780353821
Macapá;1600303;20.960698689956324
Mazagão;1600402;15.789473684210535
Araioses;2100907;3.8793655674277012
Chapadinha;2103208;4.171903305899489
Parelhas;2408904;4.230226279984727
Barra do Choça;2902906;5.681654710006681
Itapetinga;2916401;5.417151689788757
Jaguarari;2917706;5.252004191163466
Ponto Novo;2925253;5.238342611727499
São Mateus do Sul;4125605;4.975428793107239
Três Barras;4218301;4.830398970535861
Ielmo Marinho;2404606;3.7975735853041046
Nova Odessa;3533403;6.058834380426291
Piraju;3538808;5.631489723337176
Forquilha;2304350;3.9055014578376874
Pires Ferreira;2310951;3.9066310989657924
Groaíras;2304905;3.853522978603354
Ipu;2305803;3.9443552386022627
Tapera;4321006;4.2135518291127605
Cerqueira César;3511409;5.61393025970913
Santa Cruz do Rio Pardo;3546405;5.68276162840057
Redenção;1506138;4.772317496456176
Caseara;1703909;4.579133501890701
Araçariguama;3502754;5.913365127698855
Itapevi;3522505;5.532061125151696
