Figueirópolis D'Oeste;5103809;19.18863164446691
Várzea Grande;5108402;23.32315047397033
Baião;1501204;13.248020218137777
Mocajuba;1504604;14.139852952289967
Cametá;1502103;15.90438072789338
Acarape;2300150;6.525017545047974
Fortaleza;2304400;23.936117222924437
Redenção;2311603;3.8869240465649955
Cristino Castro;2203107;22.651502724153996
Palmeira do Piauí;2207405;20.948202484419628
Aracoiaba;2301208;4.510219526417745
Palmácia;2310100;6.006766374384267
Baturité;2302107;8.421716485102843
Guaramiranga;2305100;8.131149274754573
Graça;2304657;23.210545686974815
São Benedito;2312304;23.217726931688713
Pacoti;2309805;7.403133429088526
Juazeiro do Norte;2307304;22.911917901071792
Jardim de Piranhas;2405603;18.268835301929244
Mulungu;2309102;8.720146414987546
Frutuoso Gomes;2404002;17.705553813286706
Umarizal;2414506;16.475526687260146
Japaratuba;2803302;5.99418620532044
Telha;2807303;8.802680056380698
Campo Belo;3111200;20.51871124267513
Santa Juliana;3157708;20.682585212497212
Agricolândia;2200103;23.105400076175975
Anápolis;5201108;23.40594925401907
Brejo do Cruz;2502805;19.184532536566895
Bonfinópolis de Minas;3108206;20.947403496345306
Sete Lagoas;3167202;20.734681758549968
Missão Velha;2308401;23.08927149162936
Caraíbas;2906899;18.15783535803321
Goiânia;5208707;23.50455734976214
Santa Maria da Vitória;2928109;22.468312003883916
Itambé;2915809;22.34910890053142
Paratinga;2923704;22.255612491337388
Apodi;2401008;23.231956543495258
Jati;2307205;23.20699266685587
Itapeva;3522406;20.705978943239614
Taquarituba;3553807;17.645363705661858
Penaforte;2310605;22.93699023488461
Macaíba;2407104;20.64565478700607
São Gonçalo do Amarante;2412005;2.6957366889217886
Pedrinópolis;3149200;19.878131695852918
Guaratuba;4109609;20.939883860640755
Paranaguá;4118204;21.17059530376697
Caicó;2402006;23.344778009241377
Milagres;2308302;23.279666163434516
Porteiras;2311108;22.37217400623381
Aratuba;2301406;7.823558689687371
Apiaí;3502705;18.95963504686172
Iporanga;3521200;14.775368930642873
Pontal do Paraná;4119954;13.670875482713898
Itu;3523909;22.495537882665978
Pirapora do Bom Jesus;3539103;4.975667571059527
Mucambo;2309003;13.972219601285532
Coribe;2909109;20.716581631426767
São Félix do Coribe;2929057;22.466495932344642
Itapirapuã Paulista;3522653;4.568088285274706
Ribeira;3542800;19.129697987482498
Cocos;2908101;19.971249569803053
Jaborandi;2917359;19.16829234567668
Nova Campina;3532827;6.504713600670299
Avaré;3504503;18.227582686142348
Taguaí;3553005;18.776920598717115
Indaiatuba;3520509;22.501778290285007
Sumaré;3552403;17.93738424798551
Paranatinga;5106307;21.582027923295517
Poxoréo;5107008;21.816057535538075
São Bernardo;2110609;22.283244200647346
São Luís;2111300;23.652189634761342
Redenção do Gurguéia;2208700;22.52185370240711
São Raimundo Nonato;2210607;22.114787296820744
Maranguape;2307700;13.025590818946378
Delmiro Gouveia;2702405;23.808293176413635
Belo Horizonte;3106200;23.640827824514368
Mirassol;3530300;20.33978684147155
Nipoã;3532702;6.84265010535377
Espumoso;4307500;17.57922070553675
São Leopoldo;4318705;23.05061962173426
Cordeiros;2909000;21.832547309396215
São João do Jaguaribe;2312502;12.863009402891329
Tabuleiro do Norte;2313104;12.382751055971573
Ametista do Sul;4300646;15.64189782014857
Passo Fundo;4314100;22.74110408468828
Bom Jesus da Lapa;2903904;22.294837449138132
Catanduva;3511102;20.4312698148345
Tabapuã;3552601;2.9154502284440045
Vitória da Conquista;2933307;23.17094114246722
Itapema;4208302;22.69734835613304
Lebon Régis;4209706;21.0952888831197
Arapongas;4101507;20.735787673217335
Astorga;4102109;20.44268141333077
Campina Grande do Sul;4104006;3.4225847392452757
Curitiba;4106902;23.630395304656794
São José do Rio Preto;3549805;23.177150823317543
Pacatuba;2309706;7.289625650738852
Equador;2403400;9.13561139919553
Jardim do Seridó;2405702;14.894630876006849
Ferreiros;2605509;2.7641102616744333
Itambé;2607653;13.13206883853255
Mato Verde;3141009;22.320926192896703
Pai Pedro;3146552;5.331136240445364
Bento de Abreu;3506201;8.205135337310733
Mirandópolis;3530102;21.10627719738379
Ibititá;2913101;19.144118013543842
Piritiba;2924801;22.693120041374605
Paranapanema;3535804;13.99160824916609
Cuiabá;5103403;23.601606120955775
Dom Aquino;5103601;11.678442119147698
Barro;2302008;23.19673239393555
Cedro;2604304;17.135467763285433
Guaiúba;2304954;7.148929203343345
Porto Alegre;4314902;23.75916928119065
Serafina Corrêa;4320404;14.528834709296595
Croatá;2304236;21.879923242970747
Macapá;1600303;22.550145376243268
Mazagão;1600402;4.985153909672172
Araioses;2100907;22.316672203136154
Chapadinha;2103208;20.962276605261376
Parelhas;2408904;13.509925190790646
Barra do Choça;2902906;6.416713687177828
Itapetinga;2916401;22.3382633238149
Jaguarari;2917706;22.817473159428953
Ponto Novo;2925253;22.767994953581443
São Mateus do Sul;4125605;22.247484678331933
Três Barras;4218301;2.644022035738012
Ielmo Marinho;2404606;3.065963914609233
Nova Odessa;3533403;17.951140333293402
Piraju;3538808;20.881803576802916
Forquilha;2304350;23.163009488857067
Pires Ferreira;2310951;14.696185505345834
Groaíras;2304905;13.403756846637785
Ipu;2305803;23.24946050871349
Tapera;4321006;17.732093751368957
Cerqueira César;3511409;18.884078907041452
Santa Cruz do Rio Pardo;3546405;19.34338886665243
Redenção;1506138;22.317183349445042
Caseara;1703909;17.261343388922914
Araçariguama;3502754;14.838516297463574
Itapevi;3522505;3.3954929960866753
Conquista D'Oeste;5103361;20.3826612329396
Porto Esperidião;5106828;19.094199374154265
